user_id,date,kind,category,label,amount
3,2024-12-20,depense,"Habillement & chaussures","Vêtements_Dec 2024",95.0
3,2024-12-22,depense,"Impôts & taxes","CSG / CRDS_Dec 2024",200.0
3,2024-12-25,depense,"Crédits & dettes","Crédit consommation_Dec 2024",115.0
3,2024-12-28,epargne,"Épargne & placements","Bourse / actions / ETF_Dec 2024",580.0
3,2024-12-28,epargne,"Épargne & placements","Assurance-vie_Dec 2024",160.0
3,2025-01-05,revenu,"Revenus professionnels","Salaire principal_Jan 2025",2750.0
3,2025-01-10,revenu,"Revenus financiers","Dividendes_Jan 2025",68.0
3,2025-01-01,depense,"Logement","Loyer / crédit immobilier_Jan 2025",750.0
3,2025-01-02,depense,"Assurances","Assurance habitation_Jan 2025",65.0
3,2025-01-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Jan 2025",100.0
3,2025-01-07,depense,"Transport","Transports en commun_Jan 2025",45.0
3,2025-01-10,depense,"Communications","Forfait mobile_Jan 2025",35.0
3,2025-01-12,depense,"Santé","Pharmacie / parapharmacie_Jan 2025",30.0
3,2025-01-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Jan 2025",15.0
3,2025-01-18,depense,"Restaurants & hôtels","Cafés / bars_Jan 2025",38.0
3,2025-01-20,depense,"Habillement & chaussures","Vêtements_Jan 2025",80.0
3,2025-01-22,depense,"Impôts & taxes","Impôt sur le revenu_Jan 2025",330.0
3,2025-01-25,depense,"Crédits & dettes","Crédit consommation_Jan 2025",110.0
3,2025-01-28,epargne,"Épargne & placements","Livret A / LDDS_Jan 2025",580.0
3,2025-01-28,epargne,"Épargne & placements","Assurance-vie_Jan 2025",170.0
3,2025-02-05,revenu,"Revenus professionnels","Salaire principal_Feb 2025",2750.0
3,2025-02-10,revenu,"Revenus financiers","Intérêts bancaires_Feb 2025",45.0
3,2025-02-01,depense,"Logement","Électricité_Feb 2025",68.0
3,2025-02-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Feb 2025",102.0
3,2025-02-07,depense,"Transport","Essence / carburant_Feb 2025",52.0
3,2025-02-10,depense,"Communications","Internet / fibre_Feb 2025",40.0
3,2025-02-12,depense,"Santé","Médecin / spécialiste_Feb 2025",55.0
3,2025-02-15,depense,"Loisirs & culture","Livres / magazines_Feb 2025",28.0
3,2025-02-18,depense,"Restaurants & hôtels","Restaurants_Feb 2025",62.0
3,2025-02-20,depense,"Habillement & chaussures","Accessoires / bijoux_Feb 2025",45.0
3,2025-02-22,depense,"Impôts & taxes","CSG / CRDS_Feb 2025",205.0
3,2025-02-25,depense,"Crédits & dettes","Crédit consommation_Feb 2025",110.0
3,2025-02-28,epargne,"Épargne & placements","PEL / CEL_Feb 2025",550.0
3,2025-02-28,epargne,"Épargne & placements","Assurance-vie_Feb 2025",170.0
3,2025-03-05,revenu,"Revenus professionnels","Salaire principal_Mar 2025",2780.0
3,2025-03-10,revenu,"Revenus exceptionnels","Remboursement d’impôts_Mar 2025",100.0
3,2025-03-01,depense,"Logement","Eau_Mar 2025",42.0
3,2025-03-03,depense,"Alimentation & boissons non alcoolisées","Fruits & légumes_Mar 2025",85.0
3,2025-03-07,depense,"Transport","Transports en commun_Mar 2025",45.0
3,2025-03-10,depense,"Communications","Forfait mobile_Mar 2025",35.0
3,2025-03-12,depense,"Santé","Lunettes / lentilles_Mar 2025",200.0
3,2025-03-15,depense,"Loisirs & culture","Sport / salle de sport_Mar 2025",50.0
3,2025-03-18,depense,"Restaurants & hôtels","Fast-food_Mar 2025",30.0
3,2025-03-20,depense,"Ameublement & équipement ménager","Produits ménagers_Mar 2025",38.0
3,2025-03-22,depense,"Impôts & taxes","Taxe d’habitation_Mar 2025",175.0
3,2025-03-25,depense,"Crédits & dettes","Crédit consommation_Mar 2025",110.0
3,2025-03-28,epargne,"Épargne & placements","Bourse / actions / ETF_Mar 2025",600.0
3,2025-03-28,epargne,"Épargne & placements","Assurance-vie_Mar 2025",170.0
3,2025-04-05,revenu,"Revenus professionnels","Salaire principal_Apr 2025",2780.0
3,2025-04-10,revenu,"Revenus financiers","Dividendes_Apr 2025",70.0
3,2025-04-01,depense,"Logement","Gaz & combustibles_Apr 2025",40.0
3,2025-04-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Apr 2025",98.0
3,2025-04-07,depense,"Transport","Essence / carburant_Apr 2025",50.0
3,2025-04-10,depense,"Communications","Internet / fibre_Apr 2025",40.0
3,2025-04-12,depense,"Santé","Pharmacie / parapharmacie_Apr 2025",32.0
3,2025-04-15,depense,"Loisirs & culture","Cinéma / spectacles_Apr 2025",40.0
3,2025-04-18,depense,"Restaurants & hôtels","Cafés / bars_Apr 2025",38.0
3,2025-04-20,depense,"Habillement & chaussures","Chaussures_Apr 2025",90.0
3,2025-04-22,depense,"Impôts & taxes","Autres contributions fiscales_Apr 2025",155.0
3,2025-04-25,depense,"Crédits & dettes","Crédit consommation_Apr 2025",110.0
3,2025-04-28,epargne,"Épargne & placements","Livret A / LDDS_Apr 2025",620.0
3,2025-04-28,epargne,"Épargne & placements","Assurance-vie_Apr 2025",170.0
3,2025-05-05,revenu,"Revenus professionnels","Salaire principal_May 2025",2800.0
3,2025-05-10,revenu,"Revenus sociaux & aides","CAF_May 2025",90.0
3,2025-05-01,depense,"Logement","Loyer / crédit immobilier_May 2025",750.0
3,2025-05-02,depense,"Assurances","Assurance auto_May 2025",82.0
3,2025-05-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_May 2025",100.0
3,2025-05-07,depense,"Transport","Transports en commun_May 2025",45.0
3,2025-05-10,depense,"Communications","Forfait mobile_May 2025",35.0
3,2025-05-12,depense,"Santé","Soins dentaires_May 2025",130.0
3,2025-05-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_May 2025",15.0
3,2025-05-18,depense,"Restaurants & hôtels","Restaurants_May 2025",55.0
3,2025-05-20,depense,"Habillement & chaussures","Vêtements_May 2025",85.0
3,2025-05-22,depense,"Impôts & taxes","Impôt sur le revenu_May 2025",330.0
3,2025-05-25,depense,"Crédits & dettes","Crédit consommation_May 2025",110.0
3,2025-05-28,epargne,"Épargne & placements","PEL / CEL_May 2025",580.0
3,2025-05-28,epargne,"Épargne & placements","Assurance-vie_May 2025",170.0
3,2025-06-05,revenu,"Revenus professionnels","Salaire principal_Jun 2025",2800.0
3,2025-06-10,revenu,"Revenus financiers","Intérêts bancaires_Jun 2025",48.0
3,2025-06-01,depense,"Logement","Électricité_Jun 2025",65.0
3,2025-06-03,depense,"Alimentation & boissons non alcoolisées","Boulangerie / pâtisserie_Jun 2025",50.0
3,2025-06-07,depense,"Transport","Essence / carburant_Jun 2025",52.0
3,2025-06-10,depense,"Communications","Internet / fibre_Jun 2025",40.0
3,2025-06-12,depense,"Santé","Médecin / spécialiste_Jun 2025",60.0
3,2025-06-15,depense,"Loisirs & culture","Sport / salle de sport_Jun 2025",50.0
3,2025-06-18,depense,"Restaurants & hôtels","Fast-food_Jun 2025",28.0
3,2025-06-20,depense,"Ameublement & équipement ménager","Décoration_Jun 2025",65.0
3,2025-06-22,depense,"Impôts & taxes","Taxe d’habitation_Jun 2025",175.0
3,2025-06-25,depense,"Crédits & dettes","Crédit consommation_Jun 2025",110.0
3,2025-06-28,epargne,"Épargne & placements","Bourse / actions / ETF_Jun 2025",650.0
3,2025-06-28,epargne,"Épargne & placements","Assurance-vie_Jun 2025",170.0
3,2025-07-05,revenu,"Revenus professionnels","Salaire principal_Jul 2025",2820.0
3,2025-07-10,revenu,"Revenus exceptionnels","Prime / bonus_Jul 2025",240.0
3,2025-07-01,depense,"Logement","Eau_Jul 2025",45.0
3,2025-07-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Jul 2025",98.0
3,2025-07-07,depense,"Transport","Transports en commun_Jul 2025",45.0
3,2025-07-10,depense,"Communications","Forfait mobile_Jul 2025",35.0
3,2025-07-12,depense,"Santé","Pharmacie / parapharmacie_Jul 2025",30.0
3,2025-07-15,depense,"Loisirs & culture","Voyages / vacances_Jul 2025",220.0
3,2025-07-18,depense,"Restaurants & hôtels","Hôtels / hébergements / Airbnb_Jul 2025",140.0
3,2025-07-20,depense,"Habillement & chaussures","Vêtements_Jul 2025",90.0
3,2025-07-22,depense,"Impôts & taxes","Amendes / contraventions_Jul 2025",85.0
3,2025-07-25,depense,"Crédits & dettes","Crédit consommation_Jul 2025",110.0
3,2025-07-28,epargne,"Épargne & placements","Livret A / LDDS_Jul 2025",680.0
3,2025-07-28,epargne,"Épargne & placements","Assurance-vie_Jul 2025",170.0
3,2025-08-05,revenu,"Revenus professionnels","Salaire principal_Aug 2025",2820.0
3,2025-08-10,revenu,"Revenus financiers","Dividendes_Aug 2025",75.0
3,2025-08-01,depense,"Logement","Gaz & combustibles_Aug 2025",40.0
3,2025-08-03,depense,"Alimentation & boissons non alcoolisées","Plats préparés_Aug 2025",85.0
3,2025-08-07,depense,"Transport","Essence / carburant_Aug 2025",52.0
3,2025-08-10,depense,"Communications","Internet / fibre_Aug 2025",40.0
3,2025-08-12,depense,"Santé","Soins dentaires_Aug 2025",140.0
3,2025-08-15,depense,"Loisirs & culture","Abonnements numériques (Netflix, Spotify, etc.)_Aug 2025",15.0
3,2025-08-18,depense,"Restaurants & hôtels","Cafés / bars_Aug 2025",40.0
3,2025-08-20,depense,"Ameublement & équipement ménager","Électroménager_Aug 2025",105.0
3,2025-08-22,depense,"Impôts & taxes","Autres contributions fiscales_Aug 2025",165.0
3,2025-08-25,depense,"Crédits & dettes","Crédit consommation_Aug 2025",110.0
3,2025-08-28,epargne,"Épargne & placements","PEL / CEL_Aug 2025",650.0
3,2025-08-28,epargne,"Épargne & placements","Assurance-vie_Aug 2025",170.0
3,2025-09-05,revenu,"Revenus professionnels","Salaire principal_Sep 2025",2850.0
3,2025-09-10,revenu,"Revenus financiers","Intérêts bancaires_Sep 2025",50.0
3,2025-09-01,depense,"Logement","Assurance habitation_Sep 2025",65.0
3,2025-09-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Sep 2025",102.0
3,2025-09-07,depense,"Transport","Transports en commun_Sep 2025",45.0
3,2025-09-10,depense,"Communications","Forfait mobile_Sep 2025",35.0
3,2025-09-12,depense,"Santé","Pharmacie / parapharmacie_Sep 2025",35.0
3,2025-09-15,depense,"Loisirs & culture","Livres / magazines_Sep 2025",30.0
3,2025-09-18,depense,"Restaurants & hôtels","Restaurants_Sep 2025",65.0
3,2025-09-20,depense,"Habillement & chaussures","Accessoires / bijoux_Sep 2025",55.0
3,2025-09-22,depense,"Impôts & taxes","CSG / CRDS_Sep 2025",205.0
3,2025-09-25,depense,"Crédits & dettes","Crédit consommation_Sep 2025",110.0
3,2025-09-28,epargne,"Épargne & placements","Bourse / actions / ETF_Sep 2025",700.0
3,2025-09-28,epargne,"Épargne & placements","Assurance-vie_Sep 2025",170.0
3,2025-10-05,revenu,"Revenus professionnels","Salaire principal_Oct 2025",2850.0
3,2025-10-10,revenu,"Revenus exceptionnels","Remboursement d’assurance_Oct 2025",100.0
3,2025-10-01,depense,"Logement","Loyer / crédit immobilier_Oct 2025",750.0
3,2025-10-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_Oct 2025",100.0
3,2025-10-07,depense,"Transport","Essence / carburant_Oct 2025",50.0
3,2025-10-10,depense,"Communications","Internet / fibre_Oct 2025",40.0
3,2025-10-12,depense,"Santé","Médecin / spécialiste_Oct 2025",60.0
3,2025-10-15,depense,"Loisirs & culture","Cinéma / sortie_Oct 2025",32.0
3,2025-10-18, daquela,"Restaurants & hôtels","Fast-food_Oct 2025",30.0
3,2025-10-20,depense,"Habillement & chaussures","Vêtements_Oct 2025",85.0
3,2025-10-22,depense,"Impôts & taxes","Impôt sur le revenu_Oct 2025",330.0
3,2025-10-25,depense,"Crédits & dettes","Crédit consommation_Oct 2025",110.0
3,2025-10-28,epargne,"Épargne & placements","Livret A / LDDS_Oct 2025",720.0
3,2025-10-28,epargne,"Épargne & placements","Assurance-vie_Oct 2025",170.0
