user_id,date,kind,category,label,amount
2,2025-10-05,revenu,"Revenus professionnels","Salaire principal_October 2025",2300.0
2,2025-10-10,revenu,"Revenus exceptionnels","Remboursement d’assurance_October 2025",150.0
2,2025-10-15,revenu,"Revenus sociaux & aides","CAF_October 2025",100.0
2,2025-10-01,depense,"Logement","Loyer / crédit immobilier_October 2025",900.0
2,2025-10-03,depense,"Alimentation & boissons non alcoolisées","Courses (supermarché, épicerie)_October 2025",75.5
2,2025-10-07,depense,"Transport","Essence / carburant_October 2025",45.0
2,2025-10-10,depense,"Loisirs & culture","Cinéma / sortie_October 2025",25.0
2,2025-10-12,depense,"Santé","Pharmacie / parapharmacie_October 2025",18.5
2,2025-10-15,depense,"Communications","Forfait mobile_October 2025",50.0
2,2025-10-18,depense,"Restaurants & hôtels","Restaurants_October 2025",80.0
2,2025-10-20,depense,"Habillement & chaussures","Vêtements_October 2025",100.0
2,2025-10-22,depense,"Impôts & taxes","Impôt sur le revenu_October 2025",200.0
2,2025-10-25,depense,"Crédits & dettes","Crédit consommation_October 2025",150.0
2,2025-10-27,depense,"Dépenses exceptionnelles","Cadeaux_October 2025",70.0
